Store,Date,Year,Quarter,Month,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,Is_Holiday,Size,Total_Markdown,Has_Markdown,Size_Category
19,2012-01-20,2012,1,1,1237104.73,23.44,3.705,5571.99,5702.57,225.06,1122.08,2863.93,False,203819,15485.63,True,More than 200k
19,2012-01-27,2012,1,1,1279623.26,32.41,3.737,3112.37,4031.78,289.74,20.97,2353.81,False,203819,9808.67,True,More than 200k
19,2012-02-03,2012,1,2,1345311.65,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,False,203819,117920.3,True,More than 200k
19,2012-02-10,2012,1,2,1499496.67,32.61,3.826,12739.73,8415.91,279.21,16150.68,7888.04,True,203819,45473.57,True,More than 200k
19,2012-02-17,2012,1,2,1424720.27,30.95,3.874,14910.8,14860.19,82.94,11200.69,7571.06,False,203819,48625.67999999999,True,More than 200k
19,2012-02-24,2012,1,2,1352470.09,33.91,3.917,13926.46,11835.35,2.8,4929.34,6287.18,False,203819,36981.13,True,More than 200k
19,2012-03-02,2012,1,3,1308977.05,34.83,3.983,28177.29,3485.95,22.78,31324.8,2851.55,False,203819,65862.37,True,More than 200k
19,2012-03-09,2012,1,3,1358816.46,38.15,4.021,6724.01,745.75,2.68,1532.63,3952.89,False,203819,12957.96,True,More than 200k
19,2012-03-16,2012,1,3,1312849.1,48.2,4.021,8353.56,84.57,3.04,3175.2,2613.7,False,203819,14230.07,True,More than 200k
19,2012-03-23,2012,1,3,1342254.55,56.72,4.054,6048.55,170.78,1.02,986.74,2684.83,False,203819,9891.92,True,More than 200k
19,2012-03-30,2012,1,3,1327139.35,43.47,4.098,9356.36,134.4,6.75,2056.18,3420.94,False,203819,14974.630000000001,True,More than 200k
19,2012-04-06,2012,2,4,1631737.68,40.23,4.143,9337.26,,52.59,2949.23,5996.69,False,203819,18335.77,True,More than 200k
19,2012-04-13,2012,2,4,1365098.46,44.42,4.187,5254.86,12590.76,22.55,1818.94,3264.93,False,203819,22952.039999999997,True,More than 200k
19,2012-04-20,2012,2,4,1255087.26,55.2,4.17,6304.48,5712.68,34.16,1321.97,3751.92,False,203819,17125.21,True,More than 200k
19,2012-04-27,2012,2,4,1285897.24,42.45,4.163,3735.3,,52.82,67.72,2959.27,False,203819,6815.110000000001,True,More than 200k
19,2012-05-04,2012,2,5,1405007.44,50.76,4.124,21028.84,532.0,122.17,7269.47,2609.22,False,203819,31561.7,True,More than 200k
19,2012-05-11,2012,2,5,1442873.22,55.33,4.055,10882.1,,30.22,1751.72,3236.51,False,203819,15900.55,True,More than 200k
19,2012-05-18,2012,2,5,1366937.1,58.81,4.029,12613.98,,11.5,1705.28,3600.79,False,203819,17931.55,True,More than 200k
19,2012-05-25,2012,2,5,1485540.28,67.79,3.979,10665.28,,1095.85,1053.96,2647.45,False,203819,15462.54,True,More than 200k
19,2012-06-01,2012,2,6,1450733.29,68.18,3.915,8247.79,36.2,100.6,2171.48,4578.85,False,203819,15134.920000000002,True,More than 200k
19,2012-06-08,2012,2,6,1390122.11,60.19,3.871,10625.25,292.4,51.96,2760.12,6219.56,False,203819,19949.29,True,More than 200k
19,2012-06-15,2012,2,6,1440263.15,68.19,3.786,9987.83,697.0,0.05,2837.84,4710.66,False,203819,18233.379999999997,True,More than 200k
19,2012-06-22,2012,2,6,1468350.36,75.83,3.722,10418.79,1232.8,0.51,2971.07,12187.35,False,203819,26810.52,True,More than 200k
19,2012-06-29,2012,2,6,1379652.65,69.92,3.667,11993.32,535.4,,3736.21,3432.8,False,203819,19697.73,True,More than 200k
19,2012-07-06,2012,3,7,1557120.44,76.07,3.646,10945.79,600.3,101.46,6664.35,7855.14,False,203819,26167.04,True,More than 200k
19,2012-07-13,2012,3,7,1321741.35,73.17,3.689,8183.44,328.2,35.88,2677.28,1877.81,False,203819,13102.609999999999,True,More than 200k
19,2012-07-20,2012,3,7,1317672.92,76.17,3.732,6029.42,424.15,17.82,3070.32,2610.94,False,203819,12152.65,True,More than 200k
19,2012-07-27,2012,3,7,1248915.43,74.43,3.82,6705.0,282.26,5.43,4414.95,4550.07,False,203819,15957.71,True,More than 200k
19,2012-08-03,2012,3,8,1342123.78,73.41,3.819,36466.8,220.13,41.77,16284.94,2242.89,False,203819,55256.53,True,More than 200k
19,2012-08-10,2012,3,8,1408907.89,74.45,3.863,6196.55,232.43,76.35,3086.53,3417.36,False,203819,13009.220000000001,True,More than 200k
19,2012-08-17,2012,3,8,1375101.26,69.83,3.963,4512.6,370.35,11.11,2282.3,3764.75,False,203819,10941.11,True,More than 200k
19,2012-08-24,2012,3,8,1544653.3699999999,66.66,3.997,9087.86,237.03,102.63,5601.12,6738.74,False,203819,21767.379999999997,True,More than 200k
19,2012-08-31,2012,3,8,1542719.87,71.85,4.026,19970.78,236.96,23.99,7058.25,2595.88,False,203819,29885.86,True,More than 200k
19,2012-09-07,2012,3,9,1497073.82,72.2,4.076,9053.47,27.41,22.94,1677.12,4844.18,True,203819,15625.119999999999,True,More than 200k
19,2012-09-14,2012,3,9,1370653.41,65.08,4.088,13667.97,,13.57,1166.93,7136.43,False,203819,21984.9,True,More than 200k
19,2012-09-21,2012,3,9,1338572.29,60.62,4.203,11030.97,147.55,13.5,1516.01,9152.78,False,203819,21860.809999999998,True,More than 200k
19,2012-09-28,2012,3,9,1338299.02,56.81,4.158,2992.04,48.46,,2463.88,3732.36,False,203819,9236.74,True,More than 200k
19,2012-10-05,2012,4,10,1408016.1,59.86,4.151,6971.59,,10.96,3640.93,3827.33,False,203819,14450.81,True,More than 200k
19,2012-10-12,2012,4,10,1352809.5,48.29,4.186,2374.5,,7.25,919.32,6101.0,False,203819,9402.07,True,More than 200k
19,2012-10-19,2012,4,10,1321102.35,53.44,4.153,2948.25,,17.4,811.41,2017.49,False,203819,5794.55,True,More than 200k
19,2012-10-26,2012,4,10,1322117.96,56.49,4.071,5430.75,90.07,,904.34,1665.77,False,203819,8090.93,True,More than 200k
20,2010-02-05,2010,1,2,2401395.47,25.92,2.784,,,,,,False,203742,0.0,False,More than 200k
20,2010-02-12,2010,1,2,2109107.9,22.12,2.773,,,,,,True,203742,0.0,False,More than 200k
20,2010-02-19,2010,1,2,2161549.7600000002,25.43,2.745,,,,,,False,203742,0.0,False,More than 200k
20,2010-02-26,2010,1,2,1898193.95,32.32,2.754,,,,,,False,203742,0.0,False,More than 200k
20,2010-03-05,2010,1,3,2119213.72,31.75,2.777,,,,,,False,203742,0.0,False,More than 200k
20,2010-03-12,2010,1,3,2010974.84,43.82,2.818,,,,,,False,203742,0.0,False,More than 200k
20,2010-03-19,2010,1,3,1951848.43,47.32,2.844,,,,,,False,203742,0.0,False,More than 200k
20,2010-03-26,2010,1,3,1894742.95,50.49,2.854,,,,,,False,203742,0.0,False,More than 200k
20,2010-04-02,2010,2,4,2405395.22,51.0,2.85,,,,,,False,203742,0.0,False,More than 200k
20,2010-04-09,2010,2,4,2007796.26,65.1,2.869,,,,,,False,203742,0.0,False,More than 200k
20,2010-04-16,2010,2,4,1985784.59,55.43,2.899,,,,,,False,203742,0.0,False,More than 200k
20,2010-04-23,2010,2,4,1878862.42,50.65,2.902,,,,,,False,203742,0.0,False,More than 200k
20,2010-04-30,2010,2,4,1919053.21,54.75,2.921,,,,,,False,203742,0.0,False,More than 200k
20,2010-05-07,2010,2,5,2137202.38,66.74,2.966,,,,,,False,203742,0.0,False,More than 200k
20,2010-05-14,2010,2,5,2033211.6199999999,55.91,2.982,,,,,,False,203742,0.0,False,More than 200k
20,2010-05-21,2010,2,5,1893736.9,60.38,2.958,,,,,,False,203742,0.0,False,More than 200k
20,2010-05-28,2010,2,5,2065984.95,70.97,2.899,,,,,,False,203742,0.0,False,More than 200k
20,2010-06-04,2010,2,6,2203619.35,72.52,2.847,,,,,,False,203742,0.0,False,More than 200k
20,2010-06-11,2010,2,6,2100489.79,67.32,2.809,,,,,,False,203742,0.0,False,More than 200k
20,2010-06-18,2010,2,6,2091903.63,72.62,2.78,,,,,,False,203742,0.0,False,More than 200k
20,2010-06-25,2010,2,6,1973135.87,75.17,2.808,,,,,,False,203742,0.0,False,More than 200k
20,2010-07-02,2010,3,7,2143676.77,70.1,2.815,,,,,,False,203742,0.0,False,More than 200k
20,2010-07-09,2010,3,7,2107285.85,78.09,2.793,,,,,,False,203742,0.0,False,More than 200k
20,2010-07-16,2010,3,7,2031852.16,75.14,2.783,,,,,,False,203742,0.0,False,More than 200k
20,2010-07-23,2010,3,7,1900535.9,77.75,2.771,,,,,,False,203742,0.0,False,More than 200k
20,2010-07-30,2010,3,7,1955896.59,76.03,2.781,,,,,,False,203742,0.0,False,More than 200k
20,2010-08-06,2010,3,8,1910177.38,74.57,2.784,,,,,,False,203742,0.0,False,More than 200k
20,2010-08-13,2010,3,8,2071022.45,75.98,2.805,,,,,,False,203742,0.0,False,More than 200k
20,2010-08-20,2010,3,8,1975374.56,75.34,2.779,,,,,,False,203742,0.0,False,More than 200k
20,2010-08-27,2010,3,8,1946369.57,70.51,2.755,,,,,,False,203742,0.0,False,More than 200k
20,2010-09-03,2010,3,9,2121561.41,75.5,2.715,,,,,,False,203742,0.0,False,More than 200k
20,2010-09-10,2010,3,9,2014954.79,65.02,2.699,,,,,,True,203742,0.0,False,More than 200k
20,2010-09-17,2010,3,9,1948359.78,65.28,2.706,,,,,,False,203742,0.0,False,More than 200k
20,2010-09-24,2010,3,9,1789687.65,69.37,2.713,,,,,,False,203742,0.0,False,More than 200k
20,2010-10-01,2010,4,10,1933719.21,61.08,2.707,,,,,,False,203742,0.0,False,More than 200k
20,2010-10-08,2010,4,10,2060389.27,51.5,2.764,,,,,,False,203742,0.0,False,More than 200k
20,2010-10-15,2010,4,10,1950676.39,59.17,2.868,,,,,,False,203742,0.0,False,More than 200k
20,2010-10-22,2010,4,10,1893955.27,50.52,2.917,,,,,,False,203742,0.0,False,More than 200k
20,2010-10-29,2010,4,10,1891816.0,57.56,2.921,,,,,,False,203742,0.0,False,More than 200k
20,2010-11-05,2010,4,11,2184316.64,42.78,2.917,,,,,,False,203742,0.0,False,More than 200k
20,2010-11-12,2010,4,11,2187765.28,42.38,2.931,,,,,,False,203742,0.0,False,More than 200k
20,2010-11-19,2010,4,11,2105058.91,45.88,3.0,,,,,,False,203742,0.0,False,More than 200k
20,2010-11-26,2010,4,11,2811634.04,46.66,3.039,,,,,,True,203742,0.0,False,More than 200k
20,2010-12-03,2010,4,12,2416051.17,35.47,3.046,,,,,,False,203742,0.0,False,More than 200k
20,2010-12-10,2010,4,12,2752122.08,24.27,3.109,,,,,,False,203742,0.0,False,More than 200k
20,2010-12-17,2010,4,12,2819193.17,24.07,3.14,,,,,,False,203742,0.0,False,More than 200k
20,2010-12-24,2010,4,12,3766687.43,25.17,3.141,,,,,,False,203742,0.0,False,More than 200k
20,2010-12-31,2010,4,12,1799737.79,28.85,3.179,,,,,,True,203742,0.0,False,More than 200k
20,2011-01-07,2011,1,1,1843030.95,31.43,3.193,,,,,,False,203742,0.0,False,More than 200k
20,2011-01-14,2011,1,1,1884345.01,20.39,3.205,,,,,,False,203742,0.0,False,More than 200k
20,2011-01-21,2011,1,1,1781805.66,27.43,3.229,,,,,,False,203742,0.0,False,More than 200k
20,2011-01-28,2011,1,1,1761506.68,23.21,3.237,,,,,,False,203742,0.0,False,More than 200k
20,2011-02-04,2011,1,2,2351143.07,28.58,3.231,,,,,,False,203742,0.0,False,More than 200k
20,2011-02-11,2011,1,2,2211388.14,25.38,3.239,,,,,,True,203742,0.0,False,More than 200k
20,2011-02-18,2011,1,2,2258616.24,42.95,3.245,,,,,,False,203742,0.0,False,More than 200k
20,2011-02-25,2011,1,2,1938608.52,33.2,3.274,,,,,,False,203742,0.0,False,More than 200k
20,2011-03-04,2011,1,3,2143424.61,37.33,3.433,,,,,,False,203742,0.0,False,More than 200k
20,2011-03-11,2011,1,3,1990932.77,39.53,3.582,,,,,,False,203742,0.0,False,More than 200k
20,2011-03-18,2011,1,3,1931668.64,44.8,3.631,,,,,,False,203742,0.0,False,More than 200k
20,2011-03-25,2011,1,3,1824711.21,44.83,3.625,,,,,,False,203742,0.0,False,More than 200k
20,2011-04-01,2011,2,4,1927993.09,32.43,3.638,,,,,,False,203742,0.0,False,More than 200k
20,2011-04-08,2011,2,4,2027056.3900000001,47.09,3.72,,,,,,False,203742,0.0,False,More than 200k
20,2011-04-15,2011,2,4,2057406.33,55.0,3.821,,,,,,False,203742,0.0,False,More than 200k
20,2011-04-22,2011,2,4,2313861.81,52.56,3.892,,,,,,False,203742,0.0,False,More than 200k
20,2011-04-29,2011,2,4,1881788.19,62.97,3.962,,,,,,False,203742,0.0,False,More than 200k
20,2011-05-06,2011,2,5,2090838.44,53.41,4.046,,,,,,False,203742,0.0,False,More than 200k
20,2011-05-13,2011,2,5,2036748.53,62.26,4.066,,,,,,False,203742,0.0,False,More than 200k
20,2011-05-20,2011,2,5,1953416.06,59.01,4.062,,,,,,False,203742,0.0,False,More than 200k
20,2011-05-27,2011,2,5,1944433.17,69.12,3.985,,,,,,False,203742,0.0,False,More than 200k
20,2011-06-03,2011,2,6,2182246.69,73.51,3.922,,,,,,False,203742,0.0,False,More than 200k
20,2011-06-10,2011,2,6,2135062.04,73.64,3.881,,,,,,False,203742,0.0,False,More than 200k
20,2011-06-17,2011,2,6,2065191.27,66.41,3.842,,,,,,False,203742,0.0,False,More than 200k
20,2011-06-24,2011,2,6,1950826.32,72.4,3.804,,,,,,False,203742,0.0,False,More than 200k
20,2011-07-01,2011,3,7,2053165.4100000001,69.66,3.748,,,,,,False,203742,0.0,False,More than 200k
20,2011-07-08,2011,3,7,2123787.79,74.69,3.711,,,,,,False,203742,0.0,False,More than 200k
20,2011-07-15,2011,3,7,2039875.75,74.88,3.76,,,,,,False,203742,0.0,False,More than 200k
20,2011-07-22,2011,3,7,1950904.84,78.89,3.811,,,,,,False,203742,0.0,False,More than 200k
20,2011-07-29,2011,3,7,1858440.92,77.47,3.829,,,,,,False,203742,0.0,False,More than 200k
20,2011-08-05,2011,3,8,2189353.63,77.8,3.842,,,,,,False,203742,0.0,False,More than 200k
20,2011-08-12,2011,3,8,2052246.4,73.52,3.812,,,,,,False,203742,0.0,False,More than 200k
20,2011-08-19,2011,3,8,1990017.93,71.25,3.747,,,,,,False,203742,0.0,False,More than 200k
20,2011-08-26,2011,3,8,1933577.2,70.15,3.704,,,,,,False,203742,0.0,False,More than 200k
20,2011-09-02,2011,3,9,2141765.98,70.82,3.703,,,,,,False,203742,0.0,False,More than 200k
20,2011-09-09,2011,3,9,2050542.56,68.74,3.738,,,,,,True,203742,0.0,False,More than 200k
20,2011-09-16,2011,3,9,1979009.46,64.02,3.742,,,,,,False,203742,0.0,False,More than 200k
20,2011-09-23,2011,3,9,1888119.7,62.15,3.711,,,,,,False,203742,0.0,False,More than 200k
20,2011-09-30,2011,3,9,1945808.26,63.44,3.645,,,,,,False,203742,0.0,False,More than 200k
20,2011-10-07,2011,4,10,2135982.79,52.42,3.583,,,,,,False,203742,0.0,False,More than 200k
20,2011-10-14,2011,4,10,2010107.68,62.54,3.541,,,,,,False,203742,0.0,False,More than 200k
20,2011-10-21,2011,4,10,2104241.9,53.69,3.57,,,,,,False,203742,0.0,False,More than 200k
20,2011-10-28,2011,4,10,2065421.52,49.36,3.569,,,,,,False,203742,0.0,False,More than 200k
20,2011-11-04,2011,4,11,2284106.6,43.88,3.551,,,,,,False,203742,0.0,False,More than 200k
20,2011-11-11,2011,4,11,2269975.85,47.27,3.53,34348.14,11652.84,549.25,9606.11,5472.37,False,203742,61628.71,True,More than 200k
20,2011-11-18,2011,4,11,2169933.82,49.3,3.53,4817.96,1673.96,658.55,1043.37,6545.16,False,203742,14739.0,True,More than 200k
20,2011-11-25,2011,4,11,2906233.25,46.38,3.492,335.66,80.0,101378.79,64.46,2251.98,True,203742,104110.89,True,More than 200k
20,2011-12-02,2011,4,12,2298776.83,46.32,3.452,10007.34,60.0,25959.98,6140.65,35675.62,False,203742,77843.59,True,More than 200k
20,2011-12-09,2011,4,12,2546123.78,41.64,3.415,9458.19,81.5,791.04,5254.23,11447.14,False,203742,27032.1,True,More than 200k
20,2011-12-16,2011,4,12,2762816.65,37.16,3.413,5488.56,217.03,1776.71,466.19,4535.27,False,203742,12483.76,True,More than 200k
20,2011-12-23,2011,4,12,3555371.03,40.19,3.389,1483.17,80.15,2145.46,38.97,4180.29,False,203742,7928.04,True,More than 200k
20,2011-12-30,2011,4,12,2043245.0,36.35,3.389,6918.65,97740.99,270.38,1648.03,2852.19,True,203742,109430.24,True,More than 200k
20,2012-01-06,2012,1,1,1964701.94,33.42,3.422,9273.46,45971.43,207.6,1365.38,5460.86,False,203742,62278.729999999996,True,More than 200k
20,2012-01-13,2012,1,1,1911510.64,37.79,3.513,3627.81,18632.14,108.48,847.7,3614.04,False,203742,26830.170000000002,True,More than 200k
20,2012-01-20,2012,1,1,1892775.94,27.65,3.533,2465.98,5030.4,106.54,999.54,3380.92,False,203742,11983.38,True,More than 200k
20,2012-01-27,2012,1,1,1761016.51,37.19,3.567,1023.6,3044.15,106.08,52.87,2447.73,False,203742,6674.43,True,More than 200k
20,2012-02-03,2012,1,2,2203523.2,39.93,3.617,58928.52,8766.77,226.27,53603.99,8301.25,False,203742,129826.79999999999,True,More than 200k
20,2012-02-10,2012,1,2,2462978.2800000003,33.47,3.64,9804.0,13171.55,132.42,16864.33,7535.63,True,203742,47507.93,True,More than 200k
20,2012-02-17,2012,1,2,2309025.16,31.11,3.695,27400.95,19179.87,10.5,11087.4,10204.37,False,203742,67883.09,True,More than 200k
20,2012-02-24,2012,1,2,2045837.55,39.79,3.739,11230.85,10561.94,12.2,1457.31,21024.39,False,203742,44286.69,True,More than 200k
20,2012-03-02,2012,1,3,2148822.7600000002,39.98,3.816,34117.01,3200.31,6.0,22275.03,4989.3,False,203742,64587.65,True,More than 200k
20,2012-03-09,2012,1,3,2139265.4,41.14,3.848,10686.42,750.14,3.67,3867.16,3518.62,False,203742,18826.01,True,More than 200k
20,2012-03-16,2012,1,3,2064991.71,53.73,3.862,6745.04,310.32,6.94,3282.4,2895.89,False,203742,13240.589999999998,True,More than 200k
20,2012-03-23,2012,1,3,1992436.96,66.11,3.9,3580.87,612.11,7.01,332.11,4032.81,False,203742,8564.91,True,More than 200k
20,2012-03-30,2012,1,3,2074721.74,51.52,3.953,9569.49,116.47,7.75,1285.42,3908.61,False,203742,14887.74,True,More than 200k
20,2012-04-06,2012,2,4,2565259.92,50.06,3.996,8408.31,12.57,50.79,4289.46,7382.25,False,203742,20143.38,True,More than 200k
20,2012-04-13,2012,2,4,2045396.06,45.68,4.044,9671.84,7934.59,68.02,2515.97,2667.15,False,203742,22857.570000000003,True,More than 200k
20,2012-04-20,2012,2,4,1884427.84,60.11,4.027,7522.16,5650.88,67.26,1066.17,4006.0,False,203742,18312.47,True,More than 200k
20,2012-04-27,2012,2,4,1886503.93,47.64,4.004,2332.34,2.82,41.39,28.04,3318.17,False,203742,5722.76,True,More than 200k
20,2012-05-04,2012,2,5,2163510.89,62.74,3.951,24594.6,496.0,38.52,9381.13,4648.85,False,203742,39159.1,True,More than 200k
20,2012-05-11,2012,2,5,2168097.11,63.19,3.889,17598.62,,19.51,2889.48,3242.44,False,203742,23750.049999999996,True,More than 200k
20,2012-05-18,2012,2,5,2039222.26,60.99,3.848,8077.14,512.0,5.13,2746.24,3677.78,False,203742,15018.289999999999,True,More than 200k
20,2012-05-25,2012,2,5,2114989.0,70.04,3.798,11548.3,,1042.6,1554.19,3450.52,False,203742,17595.61,True,More than 200k
20,2012-06-01,2012,2,6,2143126.59,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,False,203742,19274.56,True,More than 200k
20,2012-06-08,2012,2,6,2231962.13,62.01,3.689,8353.32,516.6,46.76,2073.77,7774.31,False,203742,18764.760000000002,True,More than 200k
20,2012-06-15,2012,2,6,2165160.29,71.51,3.62,9584.57,657.4,3.99,3667.7,5230.22,False,203742,19143.88,True,More than 200k
20,2012-06-22,2012,2,6,2060588.69,76.51,3.564,12173.74,875.7,2.36,4195.01,7516.62,False,203742,24763.43,True,More than 200k
20,2012-06-29,2012,2,6,2055952.6099999999,74.15,3.506,6569.4,605.7,,561.31,4567.03,False,203742,12303.439999999999,True,More than 200k
20,2012-07-06,2012,3,7,2358055.3,79.2,3.475,13826.89,342.6,182.74,7751.95,3675.32,False,203742,25779.5,True,More than 200k
20,2012-07-13,2012,3,7,2134680.12,78.27,3.523,8679.19,99.7,22.34,4960.49,7877.54,False,203742,21639.260000000002,True,More than 200k
20,2012-07-20,2012,3,7,1970170.29,76.04,3.567,3156.68,142.66,34.1,2751.92,6194.07,False,203742,12279.43,True,More than 200k
20,2012-07-27,2012,3,7,1911559.1,74.6,3.647,11481.26,130.17,7.09,11794.45,3238.04,False,203742,26651.010000000002,True,More than 200k
20,2012-08-03,2012,3,8,2094515.71,74.73,3.654,31549.63,83.64,40.76,25656.34,3188.65,False,203742,60519.02,True,More than 200k
20,2012-08-10,2012,3,8,2144245.39,75.4,3.722,16845.14,156.18,12.47,6921.28,6346.44,False,203742,30281.51,True,More than 200k
20,2012-08-17,2012,3,8,2045061.22,69.57,3.807,3008.99,99.68,1.12,2535.66,2831.84,False,203742,8477.289999999999,True,More than 200k
20,2012-08-24,2012,3,8,2005341.4300000002,68.27,3.834,6125.02,53.4,84.62,9638.85,8710.31,False,203742,24612.199999999997,True,More than 200k
20,2012-08-31,2012,3,8,2062481.56,72.66,3.867,19058.96,32.04,125.49,9015.83,4449.08,False,203742,32681.4,True,More than 200k
20,2012-09-07,2012,3,9,2080529.06,76.36,3.911,11783.56,,83.85,1938.4,3708.67,True,203742,17514.48,True,More than 200k
20,2012-09-14,2012,3,9,2047949.98,64.84,3.948,10404.97,,40.11,1481.31,8655.59,False,203742,20581.98,True,More than 200k
20,2012-09-21,2012,3,9,2028587.24,60.94,4.038,8475.15,168.56,49.78,1727.92,9072.77,False,203742,19494.18,True,More than 200k
20,2012-09-28,2012,3,9,2008350.58,58.65,3.997,6245.6,52.64,21.5,3301.81,7195.56,False,203742,16817.11,True,More than 200k
20,2012-10-05,2012,4,10,2246411.89,60.77,3.985,5800.66,,33.68,4286.15,3224.25,False,203742,13344.74,True,More than 200k
20,2012-10-12,2012,4,10,2162951.36,47.2,4.0,2449.31,,35.08,1019.9,9743.56,False,203742,13247.849999999999,True,More than 200k
20,2012-10-19,2012,4,10,1999363.49,56.26,3.969,4174.31,,15.84,838.05,3838.56,False,203742,8866.76,True,More than 200k
20,2012-10-26,2012,4,10,2031650.55,60.04,3.882,10813.19,22.33,102.91,867.39,1671.76,False,203742,13477.58,True,More than 200k
21,2010-02-05,2010,1,2,798593.88,39.05,2.572,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-02-12,2010,1,2,809321.44,37.77,2.548,,,,,,True,140167,0.0,False,Between 100k and 150k
21,2010-02-19,2010,1,2,867283.25,39.75,2.514,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-02-26,2010,1,2,749597.24,45.31,2.561,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-03-05,2010,1,3,747444.32,48.61,2.625,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-03-12,2010,1,3,712312.89,57.1,2.667,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-03-19,2010,1,3,727070.0,54.68,2.72,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-03-26,2010,1,3,686497.53,51.66,2.732,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-04-02,2010,2,4,753664.12,64.12,2.719,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-04-09,2010,2,4,751181.4,65.74,2.77,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-04-16,2010,2,4,716026.51,67.87,2.808,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-04-23,2010,2,4,718780.59,64.21,2.795,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-04-30,2010,2,4,680532.69,66.93,2.78,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-05-07,2010,2,5,744969.42,70.87,2.835,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-05-14,2010,2,5,723559.88,73.08,2.854,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-05-21,2010,2,5,753361.72,74.24,2.826,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-05-28,2010,2,5,755214.26,80.94,2.759,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-06-04,2010,2,6,806012.48,82.68,2.705,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-06-11,2010,2,6,784305.55,83.51,2.668,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-06-18,2010,2,6,785104.29,86.18,2.637,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-06-25,2010,2,6,769848.75,87.01,2.653,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-07-02,2010,3,7,711470.8,82.29,2.669,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-07-09,2010,3,7,714677.47,81.67,2.642,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-07-16,2010,3,7,755098.41,85.61,2.623,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-07-23,2010,3,7,765823.48,87.17,2.608,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-07-30,2010,3,7,715876.27,83.59,2.64,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-08-06,2010,3,8,739279.1900000001,90.3,2.627,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-08-13,2010,3,8,793589.18,89.65,2.692,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-08-20,2010,3,8,848873.28,89.58,2.664,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-08-27,2010,3,8,855882.57,86.2,2.619,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-09-03,2010,3,9,727772.8,82.57,2.577,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-09-10,2010,3,9,674055.81,79.3,2.565,,,,,,True,140167,0.0,False,Between 100k and 150k
21,2010-09-17,2010,3,9,684340.86,83.03,2.582,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-09-24,2010,3,9,671688.06,80.79,2.624,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-10-01,2010,4,10,677158.39,70.28,2.603,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-10-08,2010,4,10,680579.49,65.76,2.633,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-10-15,2010,4,10,693412.05,68.61,2.72,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-10-22,2010,4,10,710668.45,70.72,2.725,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-10-29,2010,4,10,731756.65,67.51,2.716,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-11-05,2010,4,11,719888.76,58.71,2.689,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-11-12,2010,4,11,735796.38,60.95,2.728,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-11-19,2010,4,11,756288.89,51.71,2.771,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-11-26,2010,4,11,1245628.61,62.96,2.735,,,,,,True,140167,0.0,False,Between 100k and 150k
21,2010-12-03,2010,4,12,829210.73,50.43,2.708,,,,,,False,140167,0.0,False,Between 100k and 150k
21,2010-12-10,2010,4,12,943891.64,46.35,2.843,,,,,,False,140167,0.0,False,Between 100k and 150k
